userId,itemId,rating,timestamp,text
130,46,5.0,1609376805380,"Absolutely adorable box....  what a fun way to give a gift card in a way that also allows the recipient feels like they ""opened"" a gift too. Love it!!!"
130,41,5.0,1599255961565,"I love giving gift cards as holiday and end of year gifts to my children's teachers; but I feel awkward handing them a gift card in a card. It feels nice to hand them a pretty wrapped box, even if that box is tiny. It feels more like I am giving a present that way. And they get the ""joy"" of getting to open something, which everyone loves that feeling.  It's a cute, non xmas themed gift box without looking cheesy. I hope Amazon keeps this one around for a while."
130,5,5.0,1598577322091,The perfect small gift!!! Who wouldn't want an Amazon gift card. Seriously?
140,46,5.0,1676777821602,Great little pop up box.
140,9,5.0,1629594007404,Gift
140,3,5.0,1627415131938,Versatile gift
147,57,5.0,1636495502553,Easily used anywhere.
158,24,5.0,1648746805858,I was able to reload my balance from gift cards received over the holidays. Not much more to say about it than that.
158,9,5.0,1456528553000,"The box is great - my little sister now stores all her gift cards in it. If I purchase more amazon gift cards in the future, I will probably get the same one."
173,9,5.0,1544226047233,Very nice box
173,3,5.0,1544226019945,The box is beautiful!
177,3,5.0,1449557206000,love the design and perfect gift for the holidays.
177,3,5.0,1449557190000,my favorite gift item for various occasions.
193,3,5.0,1623146120342,I love the gift cards so easy to use and give as gifts
203,41,5.0,1600220725645,The premium box made it looks so good.
209,57,5.0,1578093554135,She was able to use with no issues.
219,3,5.0,1553601530348,Looks nice and an upgrade from just handing a card
221,13,5.0,1577981341191,Cute container and matched my gold and black Christmas color theme.
221,95,5.0,1452362154000,"Bought it as a gift, The recipient loved it."
221,12,5.0,1452361073000,"Bought it as a gift, The recipient loved it."
223,24,5.0,1637176887355,No problems
223,54,5.0,1580325867681,"You buy, you spend."
223,5,5.0,1580323107332,Works great to spend
225,3,5.0,1607559410021,"What's not to love about an Amazon gift card? Treat your loved one for any occasion.<br />I give them as holiday gifts to my mail courier, cleaning lady, bank tellers, etc. Everyone just loves them as Amazon carries everything. Shipping was fast and there was no damage to the gift card or box. The only dislike is this style card is made of cardboard instead of the plastic ones they typically give you. Overall, makes a great gift."
225,100,5.0,1575649064545,Very well presented. I was looking for a card that was well presented but did not reflect a specific holiday. ( As you have to be more careful these days ). These Amazon gift cards are very handy to give as gifts due to the diverse nature of products Amazon offers. Certainly your recipient can find something he / she will like to order when you don't know what to buy them. Card came in pretty gift box with bow and was shrinked in plastic.
230,65,5.0,1671491647583,"rather than give them a Visa gift card or an Amazon gift card, this year I am mixing it up - food, movies and more. They will be thrilled."
230,3,5.0,1640375780001,"They are all teens and they all like to buy. So, they can spend hours on Amazon trying to decide on what they want."
232,5,5.0,1572391136786,A good starter gift for someone new to subscription services!
243,9,5.0,1577552878889,Thanks! Very fast shipping!
246,24,1.0,1658611690535,Was not easy to load from a Visa Gift Card
246,3,5.0,1579741114589,Just as described
248,46,5.0,1642710529134,"Had to return a gift, do now I can give her this to pick her own gift"
261,5,5.0,1523205969186,great packaging for Christmas or any holiday during that time of year
261,86,5.0,1523205853643,no issues
263,3,5.0,1512535183256,It’s nice to buy a gift card and get something to wrap it in - this comes together at no extra cost and it makes it so easy to just order and give someone the gift right then and there.
263,3,5.0,1512534566712,Buy a gift card and get the wrapping free. This is a great gift card and it’s so nice it already comes in a tin. A perfect gift for someone who you don’t know exactly what to give - let them buy it themself.
285,46,5.0,1576968263318,Great gift
285,3,5.0,1576720136418,Grand kids all love Amazon.  Perfect gift
286,5,5.0,1545872262859,"An Amazon gift card is the perfect gift for anyone young to old, I dig how Amazon packages the card and mails it snail mail so that I do not have to! Electronic e-gift cards rule too, but more often than not, I prefer to have a physical card mailed to the recipient."
292,46,5.0,1577491653916,"Wonderful package! Sturdy, pretty and am happy. Surprised no charge. Shouldn’t be but still surprised. My friend was thrilled and sincerely happy with packaging. Actually so was I 😂"
292,100,5.0,1570407340359,Pretty box for gift!
296,3,5.0,1577613993208,"Really cute box.  When you don’t know what to get, a Gift Card is a great option."
296,41,5.0,1543439673695,Most beautiful gift card I have ever purchased. Very feminine.
299,2,5.0,1565829642028,"Love, love love ❤️"
299,57,5.0,1565828994550,Excellent
305,3,5.0,1658995634351,Gift very happy
305,46,5.0,1619374349982,Gift
305,9,5.0,1580995407108,Gift
305,5,5.0,1580995373703,Gift
313,112,5.0,1408729112000,Easy to use no hassle no sweat
313,65,5.0,1408729074000,Superb never a hassle always easy to use great gift
318,9,5.0,1560891078507,This is the perfect gift for anyone you have a hard time buying for. We got this for my father in law who is the hardest person I’ve ever shopped for before. He loves ebooks so this was a great gift! It came quickly and in a very nice box. Very presentable!
320,3,5.0,1516888321063,"I HIGHLY recommend Amazon gift cards for any present to someone. We purchase A LOT on amazon, person and business and I'm always amazed at how fast my purchases get delivered. With gift cards, your loved one or friend can spend it on and how they want. I love the little tin this one came in. The tin can be used again for another gift card without a tin. It's awesome. Amazons rocks!"
325,86,5.0,1519036358711,It was delivered timely for gift.  We went there and had dinner.  Portions are fairly large and it was good. Too bad we forgot to bring the gift card.  Okay though because food was good so we will go back.
325,86,5.0,1519036358711,It was delivered timely for gift.  We went there and had dinner.  Portions are fairly large and it was good. Too bad we forgot to bring the gift card.  Okay though because food was good so we will go back.
334,3,5.0,1608060064481,She can buy what she needs
334,9,5.0,1546722016728,Great gift so they can get what they beed
335,3,5.0,1609090696873,Love Amazon gift cards
337,5,5.0,1577853022718,Easily the best thing to give to someone who has everything. After all just about everything is on amazon these days.
345,5,5.0,1587055450134,Nice Card!
345,128,5.0,1551369659544,Love the look and feel of it.
345,9,5.0,1533069708643,Nice gift box
350,24,5.0,1670630627526,Was able to use my rebate cards from tire stores to buy this.
354,3,5.0,1556178679741,Gift
362,13,4.0,1479930481000,This product was ordered on the 18th and was received on the 23rd even though it was supposed to be two day shipping. I'm very glad that I ordered them so early because they are Christmas gifts and that could have caused an issue for me. That maybe something that Amazon may want to take into consideration. I also was unsatisfied with the tins the gift cards came in. They appear to be just normal gift card tins but they have a window in them that shows that its a gift card. I just found that a bit tacky and thought the gift tine would look better without it. I xan deal with that but nothing was said about it in the description.Still it does the job but taking off a star for delivery and product description. Just a lil disapointed in amazon
362,3,4.0,1479930471000,This product was ordered on the 18th and was received on the 23rd even though it was supposed to be two day shipping. I'm very glad that I ordered them so early because they are Christmas gifts and that could have caused an issue for me. That maybe something that Amazon may want to take into consideration. I also was unsatisfied with the tins the gift cards came in. They appear to be just normal gift card tins but they have a window in them that shows that its a gift card. I just found that a bit tacky and thought the gift tine would look better without it. I xan deal with that but nothing was said about it in the description.Still it does the job but taking off a star for delivery and product description. Just a lil disapointed in amazon
362,3,4.0,1479930463000,This product was ordered on the 18th and was received on the 23rd even though it was supposed to be two day shipping. I'm very glad that I ordered them so early because they are Christmas gifts and that could have caused an issue for me. That maybe something that Amazon may want to take into consideration. I also was unsatisfied with the tins the gift cards came in. They appear to be just normal gift card tins but they have a window in them that shows that its a gift card. I just found that a bit tacky and thought the gift tine would look better without it. I xan deal with that but nothing was said about it in the description.Still it does the job but taking off a star for delivery and product description. Just a lil disapointed in amazon
362,3,4.0,1479930353000,This product was ordered on the 18th and was received on the 23rd even though it was supposed to be two day shipping. I'm very glad that I ordered them so early because they are Christmas gifts and that could have caused an issue for me. That maybe something that Amazon may want to take into consideration. I also was unsatisfied with the tins the gift cards came in. They appear to be just normal gift card tins but they have a window in them that shows that its a gift card. I just found that a bit tacky and thought the gift tine would look better without it. I xan deal with that but nothing was said about it in the description.Still it does the job but taking off a star for delivery and product description. Just a lil disapointed in amazon.
366,13,5.0,1452713215000,got it
370,13,5.0,1544318873926,Very cute card and quick delivery.
375,46,5.0,1672601674508,I really dislike gift cards because they are so impersonal in my opinion. Sending in a little decorative box makes it more caring to the person you are sending it to.
375,3,5.0,1672600899539,Sometimes I must buy gift cards and I believe this is some way of a personal presentation.
379,13,5.0,1579571812193,"Oh, sure! This is the perfect gift because who doesn’t like money? The packaging makes it all that much nicer!"
379,100,5.0,1576950342356,Lovely and practical gift for a young woman who I know who just graduated with honors.
392,13,4.0,1605503438940,Will be gifts for December. Happy w purchase.
392,86,5.0,1486602003000,"Purchased as a bd gift, for a buffalo wing, eating fan. The place has an assortment of wings to chose from so you can't go wrong...."
401,24,5.0,1640096110155,"I prefer to reload my gift card each time I buy stuff, for most of my purchases, because it takes that amount off my bank card once the order is done processing- otherwise, if I order several items that come on different days, it charges my bank card at different times (when each item is sent out). It just makes it less confusing for me 😄 The amount is usually added on pretty quick, too."
408,100,5.0,1631148052124,Great gift for bridal shower at work!
411,3,3.0,1643230487967,"I liked it, that’s why I bought it! It served it’s purpose!"
424,13,5.0,1510565597219,Just as advertised.  Thanks.
425,46,5.0,1576374182182,"Always like these gift cards! Amazon makes everything easy to give. Not just a drab presentation , but beautiful and fun!"
425,3,5.0,1518995266325,Easy and gift wrapped.
426,13,5.0,1505728062611,Nice
427,9,5.0,1518550290739,Expedient band versatile gift
427,13,5.0,1496111792000,Gift card!
433,60,5.0,1455900463000,Was a Xmas present. Figured they could get what they wanted.
444,3,5.0,1609266660555,What’s not to love!  Gift cards make great gifts.  This is a nice presentation!
444,13,5.0,1581855315696,Can’t go wrong with an Amazon gift card and the Santa made a fun presentation.
454,3,5.0,1484331415000,Beautiful tin for gift card.
459,3,5.0,1609370289537,Love this presentation at the holidays
459,54,5.0,1389963633000,Who doesn't love an amazon gift card.<br />Comes right away.<br />Everyone's favorite gift. shopping on amazon is fun for everyone.
459,86,5.0,1389962273000,came right away.<br />great restaurant.<br />good value.<br />good gift card for twenty five dollars especially for younger crowd. they love it.
490,3,5.0,1468766851000,It arrived on time and cute boxed
516,12,5.0,1426034143000,fast delivery and card worked
516,112,5.0,1426034131000,fast delivery and card worked
516,86,5.0,1426033812000,fast delivery and card worked
516,173,5.0,1426033777000,fast delivery and card worked
527,5,5.0,1581423231315,the person was so happy to get the card because they use Amazon for every thing.
529,86,5.0,1673970167570,I buy 3 every year for Valentines gifts the kids love them
531,9,5.0,1676779085603,It's a Amazon gift card! What more could you want? Especially if your an Amazon addict like me
531,5,5.0,1675564022660,Got this for my dad's birthday and he loved it. Highly recommend. Cant go wrong with an Amazon gift card!
532,24,5.0,1668464024729,Esay way to apply finds to your gift card balance.
533,3,5.0,1546054648547,"While a gift card is the same regardless if it's an actual card or a certificate, having one in the snowflake tin makes the gift a bit more inviting than putting a card in an envelope. Plus the tin can be used for storing small items after the card is removed. It arrived in perfect shape without any damage to the tin (which is pretty thin metal)."
533,179,5.0,1483820800000,Comes in a very nice gift box with a ribbon. No problems at all using the card.
539,13,5.0,1551220934131,This was a gift.
540,5,5.0,1629578561607,Awesome product
540,9,5.0,1625634783228,Great gift
540,95,5.0,1609396051605,Great for gifts
544,3,5.0,1481508449000,nice easy christmas gift.
544,3,5.0,1481508389000,easy gift for my workout trainer
553,24,5.0,1678302547501,love it A+
557,46,5.0,1676603877724,The pop up box is especially nice for someone with little kids.
557,3,5.0,1676603789679,"It's still gift card, but it's nice to have something to open under the tree!"
566,12,5.0,1668319911302,"I just used the easy Subway Gift card to buy food at local restaurant earlier this week. You just give it to the cashier and ask him to enter the gift card numbers and scratch off the pin number on the back of your gift card. If the cashier swipes the card directly, it may not work usually."
566,3,5.0,1548991432291,Great designed amazon gift card box. Easy to open and use.
566,13,5.0,1544944358309,This Santa card is a so great gift card to gift friends and relatives merry Christmas gifts.
566,51,5.0,1544253151422,Nice regal gift card design for big box movies and five dollars Tuesday movies. Use it to buy movie tickets and popcorns.
566,41,5.0,1512614844003,Luxury style design of Amazon gift card box.
566,3,5.0,1512000248001,I like the snowman design a lot. Very nice gift box.
566,3,5.0,1512000224254,Nice gift card with a cool box.
566,13,5.0,1512000198453,Very good Amazon Christmas card. Beautiful design.
566,5,5.0,1508447710873,Very good gift card design! Show me lucky!
566,3,5.0,1479435903000,Very nice design of gift card for holiday gifts!
566,3,5.0,1476488288000,Great design gift card for Christmas.
566,3,5.0,1450982450000,Very cool card for both design and protection of gift cards!
566,12,5.0,1441334220000,"Eat fresh, Subway!. I love their food for convenient lunch and quick dinner. The card design is cool too and looks better than the general card design sold at local stores."
566,173,4.0,1438832459000,The food there is ok but not as good as Texas road house. The card works well.
566,12,5.0,1416102036000,"Eat fresh sandwich, I prefer subway."
566,112,5.0,1413511895000,Pretty good deal of purchasing the gift card online and then shop locally.
566,54,5.0,1407211039000,The design of the card is gorgeous. It's a perfect gift for your friends or family.
566,9,5.0,1407210236000,What a perfect gift to give to relatives or friends. This is the third time I bought this kind of gift card on Amazon.
567,60,5.0,1609705889598,I gave this as a gift to someone who is not as fortunate.  She loved it because it allows her to get what she wants
567,3,5.0,1576841092486,My boyfriend's son likes skiing.  Well-there's so much out there to fit every taste for skiing equipment.  this gift card is nicely packaged and will be perfect for him to pick what he wants on Amazon.
579,3,5.0,1579154415757,The Snowman tin is a very cute way to give a gift card.  This was the second one that I bought.
590,9,5.0,1637632375353,My older nephew would love it!
591,128,5.0,1516903773206,It is what was expected.
592,100,5.0,1653146206376,Convenient purchase.
592,46,5.0,1653144751581,Exactly what I ordered. Very convenient purchase through Amazon.
597,24,5.0,1633839414924,Arrived in 5-10 minutes.  Using this card made shopping much easier knowing the money was already there.  Budget friendly.
598,3,5.0,1616374103599,Christmas gift for the hard to please
598,13,5.0,1586903166035,good gift
603,9,5.0,1642555582414,Good gift when you don’t know what to buy
603,5,5.0,1642119372025,Gave as gift she was happy with it
606,3,4.0,1515861837380,so easy
619,41,5.0,1503001240781,Cute box.  I actually ordered it for myself to see if the box was nice enough.  Looks fine and would work well as thank you gifts to bridesmaids or whoever.  I am reusing the box to hold my earrings since most of my stuff is in storage.
621,46,5.0,1548369996017,"Purchased as a teacher gift.  You can't go wrong with an Amazon gift card, and this design is super festive."
628,3,5.0,1548447623996,Perfect for amazon gift card and has an ornament attached!
628,3,5.0,1481727513000,Always a hit
646,24,5.0,1646866047966,"Ok, works as expected"
649,3,5.0,1483979713000,Loved this design and will use the cute tin
655,24,5.0,1645390281309,"I mean its a gift card.  Super easy to do, super easy to use.  Once put into your account it doesn't expire."
655,204,5.0,1641052751796,"It is a gift card to Bnad N,  It worked and that was all that was important."
655,54,5.0,1348756744000,"Its a gift card to amazon, what could possibly be wrong?  That being said we order this on a Wednesday night (with like 4 minutes left to get it shipped next day) and it was at my house the next evening.  Amazing if you ask me (and it shipped next day for free--- HOW does Amazon do it?)  I work in a company that ships product all over the world and I can't see how they can turn a profit on a deal like this (actually I do know how they do it- but it is a real tight margin on a deal like this)"
657,5,5.0,1598203650455,Never go wrong with an Amazon card!
657,54,5.0,1588449516507,Easy to send to another address!
669,206,5.0,1670931190981,Sent quickly and in great shape.  I know she will be happy with this gift.
670,13,5.0,1551165688690,"As pictured, came undamaged :)"
671,3,5.0,1641792904539,I love the tin idea. My husband loves penguins so it added a bit of love and personalization to an Amazon card.
674,57,5.0,1566825453253,Given as gift only complaint is that the fee is too high
678,51,5.0,1496417299000,I buy many gift cards through Amazon and never had a problem with any of them.
679,5,5.0,1669297919620,"I like to switch up on gift cards, buying some as a ""print at home"" and others being delivered physically to my mailbox. The cards that come in the gift card tin or envelope always look a bit classier than the print at home. And gifting via email is so impersonal. Holding a card on a special occasion is so much more satisfying."
679,3,5.0,1431215537000,Perfect gift every time; even for Kindle owners. Strange how these arrive 24 hours after purchase. Amazon must have remote facilities near every major metro area!
680,45,5.0,1617175518704,Card worked just fine!
680,13,5.0,1608871998185,"Bought as a Christmas present, came as pictured!"
681,3,5.0,1577391350290,An Amazon gift card never disappoints! The tin was cute!
681,9,5.0,1577391310768,Love the little black box. Elegant. And who doesn't love an Amazon gift card for a present?!?
681,5,5.0,1577391258674,Beautiful cards. Who doesn't love an Amazon gift card??
688,13,5.0,1617984448658,"Gave this to a couple people for their Christmas gifts.  It is very cute and I will happily order more, when needed, this coming Christmas!  I highly recommend this as a gift - MUCH better than just a simple gift card!"
694,5,5.0,1672958291830,"This was a gift and the recipient was very grateful and appreciated receiving it.  (Duh, how could she not?)<br /><br />I highly recommend."
701,9,5.0,1572866838310,"I had to include a card, but great for a neighbor."
706,9,5.0,1532322093674,"Nice masculine packaging of this gift card, included in price. Useful little box for other uses after the card is taken out and used."
706,9,5.0,1501656108935,"What can I say, everyone likes getting gift cards to Amazon and I like it when you can adjust the loaded price to fit odd numbers. My oldest son just turned 39 and I was able to load it with $39 -- a tradition I have for birthdays for my kids and others close to family. He really liked the mock-up tiny Amazon box it came in. So did one of his daughters. I'm not sure who ended up with the box."
709,212,5.0,1640542541240,This is a perfect gift for someone during their birthday or holidays to give some extra cash at Nordstrom. No hassle and easy to use to purchase clothes!!
709,3,5.0,1639973998729,This is always a reliable physical gift during the holidays! My friends enjoy this and love the reindeer that is attached to the gift box!
709,46,5.0,1551052727233,What can I say? The gift card box is a simple and clean design. All that needs to be done is slide the card out and get the code on the back! Always a go-to gift if you don't know what to get.
742,223,5.0,1574283111547,As described
742,223,5.0,1574282998007,Huge package for a single business sized card.
745,3,5.0,1455136811000,Easiest way to buy a gift
752,225,5.0,1547249842813,Perfect christmas present.
752,46,5.0,1515721039751,Great christmas gift
754,3,5.0,1529774364128,thanks
754,3,5.0,1529774295158,thanks.
759,3,5.0,1576608161980,Christmas gift
759,3,5.0,1576608143783,Christmas gift
764,13,5.0,1515849125270,Loved the Santa holder option!!!
769,9,5.0,1584031550281,Xmas gift
781,46,5.0,1641772222282,Outstanding
782,3,4.0,1577330454961,Just what they wanted!
782,9,4.0,1576178262889,It’s what they asked for. It’s what you get for someone who has everything!
784,3,5.0,1485314541000,It was cute and maade a great gift.
793,13,5.0,1601316051454,This is a Christmas present with my former daughter-in-law. She will love it
803,3,5.0,1651431821775,Excellent
803,41,5.0,1629839318098,Excellent
817,54,5.0,1644101475816,Easy to send as a gift
817,57,5.0,1627165563233,can't be used to get cash and has to be registered online didn't know can't get cash that should be made clear no atm etc can't draw the $200 or any cash odd because it's prepaid plus I rate many products I've purchased not once have I seen my ratings posted
825,3,5.0,1512950208655,Love these gift cards.  So many choices.
825,3,5.0,1511064472695,A+
828,3,5.0,1673649971676,"I always add a gift card to each gift I give to my children and grandchildren every Christmas, every birthday. I get them at various denominations, but they are always appreciated...and spent pretty quickly too. They are handy to give, to have, to choose for whatever comes up, whether a gift or a necessity. Either way....<br />FIVE STARS*****"
828,9,5.0,1612302790339,"I ordered several gift cards for Christmas and birthdays for family...so much easier to give when this pandemic has us all held back from our usual shopping...and with 4-5 birthdays PLUS Christmas, it was just a great solution to the dilemma.<br />All of them (I believe) have now been cashed in and the family members who filled me in on how they were spent, I am very pleased that it turned out so well.<br />FIVE STARS*****"
829,13,5.0,1668718407972,Love
834,24,5.0,1644948606909,fast easy and convenient
840,46,5.0,1577850701025,I have 3 neice all with husband's and a nephew.  I never know what to get them for Christmas and Birthdays.  You can't go wrong with an Amazon gift card.  My family loves them.  It makes gift giving so much easier.  Thanks!
847,12,5.0,1418861496000,"Love these cards... the whole family enjoys having these cards on hand... and grandson loves having them to grab a quick meal since he is on the go so much.  He really enjoys the great sandwiches, and loves the fresh bread that they bake to make their sandwiches with."
859,3,5.0,1482966420000,Can't go wrong
859,239,5.0,1482966334000,Can't go wrong
879,3,5.0,1508430620710,I love how Amazon provides such nice options for gifting their gift cards. This one was a really nice design that I highly recommend.
880,9,5.0,1577242389981,When you get one of these for a gift what is not to like about it.
880,46,5.0,1515522613602,It was a gift I think thy loved it
880,3,5.0,1514395040277,It was a gift for a granddaughter
880,3,5.0,1453322412000,Was a gift card to my wife.  ( Was Very Easy To Spend )
884,41,5.0,1639573631237,I am a great uncle who is 64 and I have two great nephews ages 12 and 15. The first thing I say to myself is what can I possibly buy them that they would want I could get them a new kids on the block CD or maybe a pet rock but I think both things were probably be thrown back at me so the best thing I figured is to just let them buy what they want give them the money and cut them loose and Amazon then whatever they buy it’s up to their parents to figure out if they really need it or not or if they wasted their money or if they combined the cards together and bought something cool. I also really doubt in anybody’s ever going to read this review since it’s going to be buried so deep in Amazon but in the past  I have purchased them gift cards for $25 and never received any response much out of them so maybe $50 will be enough to at least get a thank you I can only hope. I love them but sometimes I wonder what they’re doing :-) but as a bachelor I wonder a lot about kids. I hope this helps I hope somebody reads this have a great day be well
884,9,5.0,1626785070630,I realize this review is probably going to be read by nobody but I’ll tell you the story anyway. I went to my great nephews birthday party he was turning 15 and I gave him this card I did not realize it did not have the value of the card on it so in front of me he turns and mumbles to his mother how much is it worth? So being old and feeble I just turned 64 high sevens got $25 on it. So he said to me he didn’t say anything he didn’t thank me he never mentioned it again but either he liked it or it wasn’t enough but I would’ve been happy with it :-).S
884,5,5.0,1610112778358,I had to send a simple thank you to my niece in South Carolina. I looked at all the gift cards they come in metal cans and boxes and I’ll kinds of crazy things but just wanted to send something simple into the point. This does the trick. No desires just a simple thank you. I will definitely use this option again
884,3,5.0,1576275687404,What’s not to wake up I have an Amazon gift card. If you can’t find something you like on Amazon then you might as well give up. I give these to my great nephews I am over 60 they are under 15 do you think I have any idea what they possibly want for Christmas. I guess I could get them a new kids on the block CD. But I don’t think it would go over so well this way they buy what they want and they can thank their uncleUpdate just purchase two more for holiday season 2020 it’s just so easy and wonderful to use these things. It gives the children a chance of independence to buy what they actually want.
884,3,5.0,1548273007642,The perfect gift. When you don’t know what to give her 12-year-old give them a gift card they already know how to use Amazon and they’ll figure it out and get what they want rather than having their 60-year-old uncle trying to figure out what it is they want. Fantastic idea I love gift cards especially Amazon is my go to card
916,3,5.0,1514073728796,Always easy and great to get Amazon gift cards thank you
916,3,5.0,1513738722050,Always great and easy to get gift cards from Amazon
927,24,3.0,1650131443248,"Pro one, but seemed a little tougher to do than I expected."
928,13,3.0,1515696159589,I ordered this twice. The first didn't come the second one did though and it worked
932,9,5.0,1563636420744,As described
932,3,5.0,1563636299950,As described
932,9,5.0,1563635014018,Just as described
937,46,5.0,1546398663184,"Excellent, fun, reuseable"
937,3,5.0,1546398642509,"Excellent, fun, reuseable"
937,3,5.0,1546398608008,"Excellent, fun, reuseable"
937,3,5.0,1546398566484,"Excellent, fun, reuseable"
949,3,5.0,1513236005565,Love these little gift card tins.  So much nicer than just the plastic!  Kudos Amazon
959,3,5.0,1492032841000,A lifesaver for gifting.
959,3,5.0,1492032830000,A lifesaver for gifting.
963,24,5.0,1625161534570,I turn crummy visa gift cards into my amazon account so no dollar goes unspent.
963,212,5.0,1577990918255,This gift card was made from high quality plastic. Just like a credit card. It swiped really well and felt nice in my hand.
970,13,5.0,1673066136071,My friend was happy to get an Amazon gift card in the Santa card. Made it more festive.
970,3,5.0,1641320961476,Received an Amazon gift card for Christmas in 2020. Wasn’t sure how to use it. Followed the directions on the envelope the card came in and was able to spend it on what I wanted. Love the pretty recyclable holders that Amazon offers. Gave several Amazon cards to my family & friends as It’s delivered to my house. No lines to stand in and wonder if someone in line is sick. They loved it as they order from Amazon.
982,3,5.0,1614312413341,great gift
982,13,5.0,1614312372890,great gift idea
993,5,5.0,1556244792062,"It’s a gift card. What more can I say? If the recipient can’t find something they like, they’re stupid."
993,13,5.0,1553487020273,It’s an Amazon gift card. What more can I say? Works great. The possibilities are almost endless.
997,3,5.0,1607732510904,Bought this gift card for my husband.  He likes to shop at home.
997,5,5.0,1607732341648,Purchased as a gift for Christmas.  For the person who has everything.
1002,9,5.0,1678235269055,"My friend and her husband helped me with some deep cleaning projects.  They refused to take any money, so I sent them a gift card because I know that they use Amazon.  I liked the box, and I got a Thank You from them.  Every good deed deserves a reward!! Thank You Amazon!!"
1002,46,5.0,1651452709708,I gifted this to my Granddaughter and she thanked me. The holiday tin is cute and she was happy to have a way to pick out her own things that she wanted.
1002,3,5.0,1651450629924,The joy of buying your own gift is never a miss!! The tin makes it special and I don't have the pressure of not buying the right toy or clothing. My Grandson loved receiving this.
1004,9,5.0,1619370307446,"A great gift for anyone, no matter the age or sex.  Gives a person a chance to buy something they would like and not something to be tucked away and never used."
1004,3,5.0,1610393626786,Amazon boxed gift card always a great gift to anyone.  I've bought this  type of gifts many times and plan to do more in the future.
1007,24,5.0,1635182608861,Easy to reload
1014,3,5.0,1609359321752,Cute tin container however not useable for anything but a gift card.
1014,5,5.0,1609358535950,Cute package.
1018,9,5.0,1581299016687,GREAT !
1018,5,5.0,1527973024091,great
1018,13,5.0,1470591134000,perfect
1018,3,5.0,1456678885000,perfect gift
1019,223,5.0,1568671012776,Easy purchase.<br />Easy to use!
1019,223,5.0,1567723501579,Arby's giftcard is the best for my son. He enjoys the giftcards.
1020,46,5.0,1549913704259,Great gift
1020,13,5.0,1549913441822,Perfect gift
1025,3,5.0,1492286879000,Gift
1030,54,5.0,1388515281000,"we give these amazon gift cards to some of our younger people that just seem to change their &#34;santa&#34; list every few days.<br /><br />this way, we always give them the &#34;perfect gift!!<br /><br />thank you Amazon."
1042,13,5.0,1546708198472,"This is a nice way to present a gift card, and was free! There is heavy red glitter and a satin bow."
1045,3,4.0,1488390050000,Great gift giving item!
1045,3,4.0,1488389970000,Perfect for gift giving anytime!
1047,54,5.0,1581805108106,Perfect wayto shop
1066,13,5.0,1514532872536,An Amazon gift card.  Need I say more?
1080,13,5.0,1637906794109,Always great to get a gift card!
