rating,timestamp,title,text,userId,itemId
5.0,1547589356557,Nice manicure set for men or women,"This a really cute kit which would make for a great gift for someone. It is in a little leather like pouch and has everything you need to give yourself a quality manicure. The nail clipper is a perfect size and works just as well on a women or man's nails. The file is nice as well (although I still prefer to use emory boards on mine). I actually bought another one of these to give to my son as a stocking stuffer this last Christmas for him to use at college. Just a nice, quality made kit at a reasonable price.",6,20
4.0,1663163956007,Hydrating!,"This lip butter is pretty much a lip gloss. I haven't noticed any lip plumping action, but it is hydrating. It smells wonderful! There's a slight pinkish tinge to it, but it's sheer and not very prominent. It doesn't last very long and does transfer.",33,68
5.0,1660417831321,Luxurious!,"I am enjoying this face cream. I find it to be luxurious. It's nice and creamy. The glass jar is very nice. It smells wonderful. It doesn't irritate my sensitive skin. I've been using it at nighttime because it is a heavier cream. I haven't noticed any miraculous results, but I am a regular user of anti-aging products, so I like to think that this is just continuing what's already going on.",33,69
4.0,1660417672640,Good Way to Use a Face Oil,"This is a good way to use a face oil. Normally I skip facial oils because I don't like the way they feel on my face. This one is mixed with a cream, so it doesn't leave your face feeling greasy or oily after applying it. It has a pleasant scent. It isn't sticky though it does leave behind a little tackiness, but that disappears quickly. I'm not really sure what it's supposed to do. I like it. It's definitely hydrating. I do think the descriptions are pretty vague. It doesn't bother my sensitive skin, which is always a plus.",33,70
4.0,1644349248608,Small Bottle,"I'm in my mid-fifties and I have been using creams targeted to the neck and chest area for a few years now. I have definitely seem some improvement in the texture of that skin. This bottle is very small. It's a lotion consistency and it has a light pleasant scent. It doesn't leave my hands feeling sticky, but the bottle is sticky. I have washed it at least once and it remains sticky. It absorbs quickly. I can't tell if it's doing it's job as I haven't seen any noticeable changes, but it isn't hurting anything either.",33,71
4.0,1629410931015,Creamy!,"This night cream has a good, thick consistency. It's definitely a cream and not like a balm. It has a strong scent to it. It smells like a flowery perfume. It smells nice, but it is strong. If you are sensitive to smells, this may not be for you. I don't have any problems with it, though I do prefer citrus scents over flowers, but that's just a personal preference. It doesn't leave my skin feeling sticky or greasy. It absorbs pretty well.",33,72
5.0,1628462041411,Leaves Skin Feeling Soft!,"I really like this face oil by Dose of Colors. It is fragrance free, but it has a light, pleasant smell to it. It does feel a bit oily, but that goes away after several minutes. I'm only using this at nighttime, because it's too heavy for daytime use in my opinion. It doesn't annoy my sensitive skin. It leaves my skin feeling super soft!",33,73
4.0,1623188037011,Pleasant Scent,"This perfume by Shakira has a pleasant scent. I can detect sweet and spicy notes in it. It is not very strong, which is good. It definitely fades over the course of the day, but I can still detect light whiffs at the end of the day. The bottle is attractive, but the cap or lid is way too plain. You have the sexy body shaped bottle and then there's a little clear plastic lid that has not aesthetics at all. If you could be the lid to anything and doesn't stand out at all.",33,75
4.0,1610133666100,Refreshing!,"I like wearing eye masks such as these. They are refreshing and energizing. I store them in my small beauty refrigerator which makes them even more enjoyable. After wearing them, I felt ready to take on the world! It comes with a little spatula so you can take them out of the jar without touching them. It felt like they were slipping as I wore them, but when I went to the bathroom to remove them, they were still in place where I left them. One thing I like about this type of eye mask is that it's easy to go about your day while wearing them. I didn't have any issues with sensitivity thankfully. My eyes are super sensitive.",33,77
4.0,1607744901734,My First Scrunchie!,"This is my first scrunchie. I have not had my hair cut in about 9 months because of the pandemic, so my hair has gotten longer than I've worn it in years! I'm in my early 50's and it's a little below my shoulders now. My hair is thick and coarse. It's long enough to wear in a messy bun for the first time in years! The scrunchie is easy to use and holds up my thick hair pretty well. I don't have to readjust it because it's falling. You can feel the coils inside the fabric. I find it fascinating how it works. When I take it off, it shrinks up again. I like it!",33,78
4.0,1605885919061,Great for Travel!,"I recently took the Pinrose fragrance quiz on their website and this was the scent that was recommended for me. It's okay. I don't dislike it. I definitely don't love it. It's a musky floral scent. Floral scented fragrances are not my favorites. I prefer either fruity or sweet. This supposedly has peach notes in it, but I don't detect them. Fragrance is a very personal thing and it can smell differently depending on your body chemistry. I do like the concept of the petals. They're basically scented towelettes. They are fairly dry so you're not dripping in scent. I'm planning on putting some of these in my daughter's Christmas stocking. These are also great for travel!",33,79
4.0,1605814409168,Fun Way to Try Out a New Scent,"These Pinrose Gilded Fox petals are a fun way to try out a new scent! The box comes with 12 packets. Each packet has a fragrance infused towelette. They aren't too wet, but you are able to rub or wipe them on your pulse points or wherever and transfer the scent to your body. This one has a very interesting smell. At first I didn't detect the chocolate, so it's a bit subtle. The smell is a powdery sweetness with a hint of chocolate. I threw away the wipe in my office trash can and caught pleasant whiffs of it throughout the day. Since the box comes with so many, I plan to put some in my daughter's Christmas stocking so she can try them out. They would also be great for traveling.",33,79
4.0,1597942744359,A Bit Oily,"I am in my early fifties and my morning skincare routine calls for Vitamin C serum. This doesn't smell like most other Vitamin C serums that I have used. It has a neutral scent that doesn't linger. The serum consistency is thick, but runny. It's a bit oily and doesn't absorb quickly. My skin can be sensitive at times, but I didn't have any problems with this. Overall, I like it, but I don't love it.",33,81
4.0,1597526701753,Good Variety of Travel Size Skincare Products,"It's difficult to find some targeted skincare products in travel sizes. I can usually find cleansers and moisturizers, but serums and eye creams are not so easy to track down. This travel set comes with a foaming cleanser, an eye cream, a serum, and a moisturizer as well as a beauty spritz. I wasn't sure what the spritz was for, so I sprayed it on my face after washing it, kind of like a toner, but later I discovered that it's more of a setting spray. The sizes are typical for travel. They're small and should last up to a week, I'm guessing. The individual products seem to be fine. I've used the foaming cleanser before, but the other items were all new to me. The scents were light and floral. None of the products were irritating. I have sensitive eyes and skin and nothing bothered them. I do think the kit is a bit pricey, but that's not affecting my review.",33,82
4.0,1593043740906,Comfortable Head Band,"I work at home, so I can't get by without wearing a face mask for a good part of the day, but I do wear one if I am going out. I have had issues with some masks not staying over my ears. This is a good way to utilize those masks. The  headband is comfortable and light weight. It has some stretch to it. The buttons are a little loose, so I tightened them before I wore the headband out in public. I found that I had to pay attention to how I was putting it on my head so the buttons were even, otherwise my mask was crooked. It's definitely a helpful item.",33,84
4.0,1591977214185,Good Hand Sanitizer!,"For a new (or at least new to me) brand of hand sanitizer, I am pleased with it. I like the pump dispenser which is easy to use. The bottles are a good size. While you can detect the smell of the alcohol, it's not too strong or overpowering like some can be.  With so many new brands out there these day, I wouldn't hesitate to purchase again.",33,85
4.0,1588865592842,Leaves Skin Feeling Soft,"I am in my early fifties. I found a multi-step skincare routine a few years ago and I follow it pretty regularly. The final step for both the morning and evening is face oil. For the longest time, I skipped that step because I didn't want my face feeling oily. Plus, it just seemed that it would clog pores and lead to acne. I recently tried a different face oil and found it wasn't a bad step at all. This oil has a nice, essential oil smell to it. The only ingredient that I can detect by smell is the lavender. It's not overpowering, but it is noticeable. The oil absorbs quicker when it's applied to dry skin. I tried it out on the back of my hand and it absorbed nearly right away. When used as the final step in my skincare routine, it took much longer to absorb. It leaves my skin feeling really soft! I haven't had any problems since using it. I personally only use it at nighttime because I don't want my skin looking oily, even for a little while, during the day.",33,86
4.0,1585261263214,Light Weight,"This is a light weight serum. It has a runny, liquidy consistency that's non-greasy. It doesn't leave behind any stickiness or tackiness. There is no scent to it either. It absorbs really fast and immediately hydrates your skin. It leaves a smooth finish. It's non-irritating and doesn't annoy my sensitive skin.",33,87
4.0,1583932042329,Soft,"I wear headbands like this in the evening when washing my face and following my skincare routine. These headbands are very soft. I found these to be a little small, but they do stretch enough to accommodate my large head. I have just had other headbands that were a little larger and didn't require being stretched to the max just to fit. I like the variety of colors and have shared these with my eighteen year old daughter. One thing that I do like is that the bow doesn't get off centered as easily as my old one. My old one has to be adjusted every time I put it on. This one seems to be just fine.",33,88
3.0,1582999036646,Not The Right Target Audience,"I guess I'm not the right target audience for this Vitamin C/Retinol Moisturizer. I'm in my early fifties. Both of those ingredients are part of my daily skincare routine, so I thought it would be perfect for me. I did not see the recommended for ages 20-30s before ordering. It has a light, barely noticeable citrus smell to it. It absorbs really quickly but in doing so, I found it to be over drying on my mature skin. Other than that issue, I didn't have any other problems with my sensitive skin. Luckily, I have an eighteen year old daughter so I will pass it along to her to use.",33,89
4.0,1581772960365,Nice Fruity Scent,"This serum is more the consistency of a lotion than serums that I have used in the past. It has a nice fruity smell. It doesn't irritate my sensitive skin. The serum absorbs quickly and isn't tacky or sticky. I am in my early fifties and use an assortment of anti-aging products daily. I haven't seen any new miraculous results with this, but it does moisturize. As a regular user of such products, I really don't think I would see anything new from them, but rather a continuation of what I have already started to achieve.",33,90
4.0,1580742144072,Non-Greasy,"I apply body lotion every morning and night. This one is a thinner lotion than some, but it absorbs quickly. My skin just drinks it up! It's non-greasy and has a light, pleasant scent to it. The bottle is a little oddly shaped. It's thin and flat which makes it a little difficult to grip in my opinion.",33,91
5.0,1578928089878,Gentle!,"This goat milk cleanser is very gentle. I have sensitive skin and it doesn't irritate or annoy my skin at all. It has a pump dispenser that works nicely. It's thick, like a lotion consistency. The cleanser doesn't lather or foam. I haven't been able to notice any scent, good or bad. It doesn't dry out my skin. I'm very pleased with it.",33,94
5.0,1577024355925,Moisturizing,"'Tis the season for dry hands! I go through a lot of hand creams in the winter months. This lotion is not too thick, but it's not runny either. It absorbs nicely and doesn't leave behind any greasiness. It has a light, fruity scent that's not overpowering. In fact, I found it to be barely noticeable. It is very moisturizing and leaves my hands soft. I would order this again.",33,95
4.0,1562550265320,Leaves Teeth Clean,"I've used sonic toothbrushes before. I like the pink color of this. It comes with a travel case and extra brush heads. There are several different speeds/settings that you can use. As far as I can tell, there isn't a timer on it which would be nice. The bristles are pretty firm. I'm guessing maybe they are a medium. It does a good job of leaving my teeth clean.",33,96
3.0,1550588697518,Doesn't Irritate My Skin,"I am in my early 50's and have been a regular user of anti-aging products for the past several years. This serum comes in a glass bottle and has a dropper applicator. It takes about half of the dropper to cover my face. It has a tacky (but not sticky) feel to it which remains for a while even after it has absorbed into the skin. The microbeads have to be crushed or else you have little white beads on your face. It's not difficult to break the beads. I just press on them and they rub into the skin. After applying the serum, my face was really dry. I have been using this at night. I have a multi-step skin care routine so I followed this with my nighttime moisturizer, then retinol, and some face oil. The serum doesn't irritate my sensitive skin. There is a mild scent, but nothing that I could recognize. Overall, it's okay. I haven't noticed any tightening or improvements in my skin. However, as a regular user of anti-aging products, I wasn't expecting anything new.",33,97
4.0,1548092773968,Easy to Use!,"My husband started a business recently and was looking at options for his bookkeeping. He knew that he wanted to use QuickBooks from his previous experience. Originally he was going to use the web based version, but since this comes with a year of enhanced payroll, he decided to go with this. He consulted with an accountant in getting it set up for his company's needs. He did have to contact customer support to help him get the enhanced payroll feature working. For some reason, it had the number 1234567 prefilled and he couldn't change it without customer support. So far it has been easy to use and has done everything he's needed it to do.",33,98
5.0,1545303800417,Great Quality,"I have been using jade rollers for the past few months. This is my third one. The first one that I bought was much larger than this and I found it to be a bit awkward at times. Plus the end that rolls around the eyes was a static piece, not a roller. Then I tried a smaller one more recently. It was fine, until the eye roller piece broke off. The metal piece that holds it in never felt really sturdy and when it broke, I wasn't really surprised. This one is the nicest one I've tried. It's a great quality and very sturdy. The size is perfect. The directions say to chill it in the refrigerator, but I have found that it's usually cold enough just leaving it out on my bathroom counter. I use it primarily to help my serums and creams absorb into my skin better. This comes with another tool, a Gua Sha, which I was unfamiliar with. They both were in a nice drawstring bag and would be perfect for gift giving.",33,19
5.0,1544236907167,Impressive!,"I have one of the original Makeup Erasers and to be honest, I can't tell the difference between these cloths or the original one. Well, that's not entirely true, I can tell the difference. These have a hanging loop and the name brand ones don't! Side by side, they are identical. These are just as soft. They do an impressive job of removing makeup, especially mascara. They are gently on my skin. These come in a set of 2, plus the set is half the price of the original. I will be ordering some of these for the girls in my life!",33,100
4.0,1541942181487,Nice Variety of Colors,"My daughter received a UV Light Manicure Light last year for Christmas from her aunt. It came with a couple of colors, but she is thrilled to have this nice variety of colors now. The quality of the nail polish is comparable to other gel nail polishes that we have bought. It works as it should. She has polished her nails once so far with this set. As of now, it's been one week and they all look as good as the first day. Usually gel polish lasts for about 2 weeks on her, so at this rate, she thinks the results will be the same. One thing she didn't like was that the bottles are not labeled or marked to indicate what colors they are. To solve this, we put a drop of nail polish on the back of each bottle. The polish wouldn't dry without the LED light, which we realized after 5 hours of waiting. So we took a piece of clear tape and covered the polish drop. So now she can easily identify the right bottle without having to open each one.",33,101
5.0,1618934798418,Works great,Great shampoo and conditioner set. Smells great and leaves hair feeling clean and soft. I like this brand and have used it in the past. Seems to be great quality.,48,131
5.0,1617909095488,Work well for light hold,This is much faster and less messy than using the cream. Quick any easy. Not the longest hold but good for a few hours. Not much of any smell to it which is probably better. Some of these wax's are way too fragrant.,48,132
5.0,1616954539796,Works great,Great soap with mild natural scent. Works great on my sensitive skin. Leaves it soft and clean and doesn’t dry it out.,48,133
5.0,1616457223039,Works great,Great quality soap! So many good ingredients that are good for skin and hydrating not drying. Smells great and skin feels clean and soft after. Highly recommend.,48,134
4.0,1615701950469,Prefer fingers,These are so popular and I was excited to try but I don’t feel like it did it for me. It was hard to get down to my scalp and move around. Felt much easier to just use my fingers. Maybe I need to practice more of try a different massager. They seem well made though and look just like the picture.,48,135
5.0,1609182507469,Small but Works great,Tiny waver that works great to make smaller sized waves. Heats quickly and makes waves quickly. Only took a few minutes to do all of my daughters hair.  I only do a top layer of hair and around the face. Find that it looks less poofy this way. Seems well made and good quality.,48,137
5.0,1608753663995,Fun Wig,Our girls love to play with this wig. Easy to put on and comes with a wig cap. Looks real.,48,138
3.0,1606878884208,Don’t grab well,"These look like nice tweezers, similar in look to tweezerman tweezers but for some reason they don’t grip hairs very well and are very annoying for me. They seem to match up perfectly at the end so not sure why they don’t grab well. Will use as backups or keep in purse or car.",48,139
5.0,1606103453308,Great oils,Great set of oils that are great to use as is or when making other products. I used the coconut oil in a roller ball with some tea tree and clove oil for a rash and it works great. They are both have no scent.,48,140
5.0,1604762653089,Works great,Great set of hair items. Would make a nice gift. Works as described. The material is extremely plush and soft and feels luxurious to wear.,48,141
4.0,1598591443230,Works well,Decent shampoo. I used it alone without conditioner so I could see how it worked and it seemed to clean my hair well and leave it manageable. The scent is ok as well. While I didn’t notice anything negative there wasn’t anything that stood out to me to buy it again.,48,142
5.0,1594848248797,Works great,I have been wanting to try these food peels. I was nervous to try but after reading some of the other reviews I finally did and am glad I did. Followed directions and my feet started to peel the next day. No bad reactions or problems. I didn’t use the included tool. Soaking your feet each day helps with the peeling process.,48,143
5.0,1593321721590,Great polishes,"Great set of nail polishes. My daughter and granddaughter both liked them and thought they were great quality. Nice colors, go on smooth and dry quick. Don’t chip easily and Last as long as other quality polishes.",48,144
4.0,1585080133476,Gel sunscreen,"Interesting sunscreen. Has a clear gel  consistency, goes and smooth and easily. Rubs in great and dries quickly, smells first of running alcohol and then berry. Seems to be effective in preventing sunburns.",48,145
4.0,1556652791507,Works great,"This is a nice cordless, travel size waterpik. It has good power for not being a regular waterpik. Some other cordless ones I’ve tried haven’t had the same power. This comes with a variety of tips. Is easy to fill and use. Has different settings and power levels. Charges via a usb cable.",48,146
4.0,1551117781592,Works well,Works well. Pain free. Easy to use. Requires 1 AA battery which is not included.,48,147
4.0,1544671363612,Works well to straighten,"This flat iron works well to straighten hair, but I couldn't get it to curl very well like other straighteners I have. It is easy to use and the red light on the dial turns green when it is ready which is nice.",48,149
4.0,1544671031249,Works well,"Clippers work well. I prefer to use them without the plastic catcher that is attached, but it easily comes off. Nice travel case that includes a nail file. Clippers are very sharp and cut efficiently and smoothly.",48,20
5.0,1544238606316,Great shampoo,"From my daughter: I usually buy Dove, Pantene or Tresemme shampoo. I haven't tried this particular tresemme before, but I really like it. It works great like the other varieties I have tried. This particular one smells like coconut, but not overly artificial or perfume-y. The shampoo works great, leaves hair clean, but not dried out and the conditioner works perfectly leaving hair soft and manageable but not greasy and weighed down.",48,150
4.0,1654314287951,Typical thin and slinky silk scrunchies,"There are six silk scrunchies in this package in different basic colors. They are thin and slinky and are typical of what I expect of silk holders.<br /><br />These hold my hair well but as is expected of silk, can easily slide out. These are best on long hair because the potential to slide off is not as great. I personally prefer velvet scrunchies to these silk ones because they are ""beefier"" looking. However, for those who want the elegance of silk, then this delivers.<br /><br />The current price of $20.79 ($25.99 minus 20%) comes to $3.47 per band which is competitively priced for 100% Mulberry silk items like these.",83,187
3.0,1653607216628,The cream is blue but goes on clear; it is very hydrating; looks like ½ a jar,"The photo on Amazon must be wrong. This cream is blue and not white. I hate colored creams. However, this goes on clear and was so super hydrating to my face, that I did not mark it down for the color. Note that the box it came in was all smashed and it was almost double the size of the jar. They could have fit almost two jars of this in the box. In addition, the cream in the jar looks half full.<br /><br />I love the results but not the packaging or the color or the jar being half full.<br /><br />The current price of $15.99 for 1.69 fluid ounces is competitive. NOTE THE SIZING (.05 fluid ounces) SPECIFIED ON AMAZON is wrong too.",83,188
3.0,1650921998863,Good detangling comb for the right pet; handle could be thicker; my cats hate this - 2.5 stars,"I love the tines on this long and short detangling comb.The only thing I do not like is the thin handle. I would have preferred a thick silicone handle so that I could get a better grip. The tines are strong and the spacing allows it to work very well BUT there are issues. <br /><br />I have three long-haired cats and unfortunately, my cats do no like this as it really pulls at their hair. Therefore, I have mixed feelings about this comb. On one hand, it detangles and gets out a lot of hair but on the other, my cats want to bite me when using it. I love how it works but not their response.",83,190
3.0,1647381362768,Light-weight cream that is a bit tacky to start; slightly moisturizing once absorbed; scentless,"This comes in a one gallon jug. There are two negatives to me. First, the biggest negative is that it takes work to dispense the lotion. Second, this lightweight lotion goes on tacky and takes a few minutes to absorb. Once absorbed, however, it is lightly moisturizing and it leaves my skin soft.<br /><br />This is vegan per the bottle and the lotion is scentless. My favorite lotion is [[ASIN:B09HYPWMKG Ginger Lily Farms Pure Morocco Argan Oil Butter Lotion]]. That is perfect for a massage as well. It has a fragrance and is cruelty-free but not vegan.<br /><br />This is decent but the initial tackiness I dislike. The current price of $54.99 for 128 ounces comes to $.43 per ounce, which is almost double the price of the lotion I love.",83,191
3.0,1647121848816,Great medium-density blenders; flat angle is perfect for smooth applications; bad pricing on pkg,"This is a nice set of five individually wrapped pink-colored blending sponges all with an angled side. I love the sponges as they are of medium-density.<br /><br />The flat / angled side is great for smooth applications. They feel good in my hands, blend well, and feel soft against my skin. Since these are of medium density, they do not soak up as much foundation as others that are more airy. I also love that the sponges do not smell. I tried other colored sponges and they smell like pencil shavings or other chemicals and these do not.<br /><br />These blenders make a great gift for the make-up obsessed. These would have been perfect as gifts for the Easter Basket or as a stocking stuffer because each comes in their own package EXCEPT for the negative issue I mention below.<br /><br />There is one big negative, however. Each package is marked with a price of $1.55 each. Unfortunately, at the current price of $9.95, it comes to $1.99 per sponge which is $.44 cents more than the price marked. Therefore, I cannot recommend these if they are being used for resale or as stocking stuffers or Easter basket gifts because the price is actually more than it says on the package.",83,193
4.0,1638840554514,Beautiful compact mirror w/high-gloss shine; nice tray; okay case all w/an inspirational verse,"This is a nice set. It contains a beautiful compact mirror with regular and close-up mirrors on the inside. Both mirrors are small but functional. It is fashioned like a pocket watch. The clasp is solid and the finish is high-gloss like the interior mirror itself.<br /><br />The saying (see below) on the outside of both sides of the mirror is inspirational. It says ""Beautiful girl you can do amazing things.""<br /><br />There is also a small dish for jewelry and a very cheap make-up case all with the same inspirational verse.<br /><br />In summary, this is a nice gift set. The current price of $20.89 ($21.99 minus 5%) is competitive.",83,194
5.0,1634340599912,I love these dense blenders & their flat angle which is perfect for smooth applications,"This is a nice set of 10 colored blending sponges all with an angled side. I love the sponges as they are dense.<br /><br />The flat / angled side is great for smooth applications. They feel good in my hands, blend well, and feel soft against my skin. Since these are dense, they do not soak up as much foundation as others that are more airy.<br /><br />These blenders make a great gift for the make-up obsessed. These are also perfect as gifts for the Easter Basket or as a stocking stuffer. I love that the sponges do not smell. I tried other colored sponges and they smell like pencil shavings or other chemicals and these do not.<br /><br />At the current price of $8.49 ($9.99 minus 15%) these are a reasonable $.85 per sponge.",83,196
3.0,1631367075148,Cute MOM gift but not as fragrant or impressive as I expected,"[[VIDEOID:f77804a8088c40dfbef6fdcfacf8b15a]] There are three individually wrapped bath bombs in this set along with one bar of hand soap and a package of dried rose petals. In total there are five items. The bath bombs spell MOM with the heart substituting for the letter O.<br /><br />The outside packaging looks giftable but the inside is just an ordinary uninspiring throw-away box. The fragrance of the bombs and soap is hardly noticeable. It has a whisper of rose aroma and I detect no lavender at all. I did try the letter M bomb in a hand bath and it dissolved in 5 minutes in lukewarm water and a nice foam of suds lasted about 10 minutes. The results initially felt moisturizing because my hands felt a little oily after the hand bath; however, eventually I needed to moisturize my hands with lotion.<br /><br />With regard to the dried petals, one has to like something like that in their bath because it requires straining the water so that they don't go down the drain. For me, I would never use petals in a bath, so keep the recipient in mind when ordering this.<br /><br />The bar of soap is the only item that would be used by most people.<br /><br />One thing I love is that the color of the dissolved bomb did not adhere to my skin, my hand bath, or my towel. That is not always the case with bath bombs today.<br /><br />The current price of $9.74 ($12.99 minus 25%) comes to $1.95 per item which is reasonable.",83,198
4.0,1625006698955,Fragrance is subtle but lovely and floral; just enough to freshen up an area or relax to,"This is a nice room freshener. The fragrance is subtle but lovely and floral. Some fragrances give me a headache if they are too strong but this one does not. I love spraying this in my bedroom. It is also a great fragrance to relax with before falling asleep--no dangerous scented candle needed. It does not help promote sleep for me but it is soothing to my senses. The aroma does not last long--about 15 minutes. I happen to like fragrance, so I do like this linen spray.",83,204
4.0,1624659702420,Very functional basic brush set; wish handles were longer; love the bristle color,"There are 9  soft non-shedding make-up brushes in this set. This is a gorgeous set that contains a brush for most uses. There is no fan, eyebrow, or lip brush, however.<br /><br />Each brush comes individually packaged. In fact it is over packaged. The bristles are velvety soft and they do not fall out, which is great. Their soft bristles feel good against my skin and work like many other brushes I tried previously. I particularly LOVE the large blush/foundation brush. I do wish the handles were a tad longer. Nevertheless, the current price of $8.99 is an super reasonable for this set as it comes to $1 per brush.<br /><br />This is a perfect set for the young teenager starting out on her make-up journey.",83,205
3.0,1624399417259,PU case really smells; brushes are okay; two brush heads frayed,"There are 14 brushes in this set. There are brushes for foundation, blush, eyeshadow, eye blending (fan brush), etc. In fact, there are more brushes than I needed. <br /><br />The one unique brush in this set (see photo) is the one that looks like a paint brush. This is perfect for cheek highlighting.<br /><br />The bristles are relatively soft but not as soft as I expected. They feel pretty good against my skin but not great. Also, the heads have a slight odor. The PU brush case has a tremendous chemical odor and needs to be aired out a while.<br /><br />This is a bargain basement travel set for someone who is starting their make-up journey. The current price of $11.19 comes to $.80 cents per brush. In this case one gets what they pay for; it's a marginal price for a marginal quality set that is functional. ",83,206
4.0,1624274497670,Wafer-thin portable soap; dissolves instantly; good lather; fragrance does not come thru on hands,"There are three packages of wafer thin sheets of soap in 80 sheets each pack. The wafers are attached in the center but pull apart easily. There is also a sliding top tin supplied that will hole 80 sheets. Be careful not to get them wet as even a drop of water causes them to dissolve. When I washed my hands with one sheet, it created a nice lather and left my hands clean. I do not feel that it was moisturizing as claimed. Also, even though there are three wonderful fragrances (lavender & aloe, bergamot & ylang ylang, and jasmine & patchouli) that smell great as a whole 80 sheets, that fragrance does not come through on the hands because the soap is too thin to leave any fragrance behind.<br /><br />The current price of $13.95 comes to $.06 cents per sheet. I consider these perfect for when using a public restroom that has water but no soap. It is also great for camping or any place where portability is paramount without carrying a full wet bar of soap in a container.",83,207
