rating,timestamp,title,text,userId,itemId
2,878961624,,,35,116
4,875240090,,,144,220
5,892430369,,,25,221
4,891352093,,,38,92
4,886122952,,,93,222
1,878961814,,,35,223
1,884140579,,,41,224
4,879456199,,,102,225
3,891450023,,,100,226
3,888205855,,,52,227
4,889651549,,,11,56
1,889124507,,,145,102
5,875936424,,,146,228
5,881104093,,,56,229
3,876250718,,,116,11
4,875155140,,,147,31
5,893265380,,,63,230
1,889452455,,,148,231
5,877488546,,,149,93
3,879873020,,,150,66
5,874775311,,,20,12
4,880134407,,,151,145
4,877563802,,,70,23
2,879436875,,,152,51
3,875308843,,,75,232
5,882076403,,,30,156
2,878963441,,,35,233
1,884140115,,,41,234
3,881515193,,,58,235
3,888732928,,,118,236
5,875270570,,,76,77
4,874786462,,,153,114
4,884114505,,,41,237
5,884197193,,,154,238
3,881105817,,,55,25
3,891964230,,,155,223
3,882078830,,,30,197
5,877720297,,,131,239
3,879197562,,,24,118
4,879138713,,,156,240
5,884733766,,,157,241
5,884196584,,,154,242
2,879436785,,,152,243
3,880606667,,,3,160
4,878183616,,,70,172
5,882140588,,,58,244
5,877722736,,,131,238
4,876956264,,,158,168
2,875270655,,,76,68
5,879465631,,,159,239
5,876041644,,,12,40
5,887646170,,,160,245
3,877136138,,,161,246
3,889909840,,,162,211
4,879967478,,,91,247
1,878961781,,,35,248
3,889911285,,,162,221
4,878542699,,,118,249
4,875072547,,,118,250
5,889906967,,,162,251
3,880937813,,,130,228
4,891725009,,,90,252
4,879967767,,,91,242
2,874784266,,,153,144
3,882077222,,,30,253
3,882075672,,,30,254
1,892440172,,,163,255
3,878769848,,,95,256
3,878181976,,,70,257
3,877488316,,,149,258
4,887739521,,,23,259
5,879467959,,,15,260
3,890588547,,,164,261
2,891435680,,,165,262
5,882126156,,,166,263
4,887347350,,,67,264
4,874792436,,,37,147
1,888442575,,,167,265
3,875747514,,,27,266
4,878970785,,,71,267
5,881515011,,,58,216
3,885775745,,,168,268
2,875806800,,,11,77
5,889241426,,,133,269
4,891384424,,,80,270
4,880129731,,,114,64
3,875656201,,,65,76
4,887739292,,,23,271
3,888105691,,,169,217
4,891560253,,,170,1
3,888206409,,,52,272
5,884129409,,,12,102
5,877726146,,,131,273
3,892302309,,,171,274
4,885848448,,,83,275
3,885849325,,,83,276
5,888640356,,,172,277
3,876197678,,,147,278
3,878182109,,,70,103
3,879876917,,,54,13
4,877879172,,,121,157
2,879454663,,,128,279
4,880130397,,,173,280
2,879664906,,,121,281
3,889503806,,,22,282
4,885849447,,,83,283
4,886324486,,,8,284
2,888068912,,,105,285
3,891722802,,,90,286
3,874953895,,,116,287
3,877888677,,,39,288
3,880433418,,,174,251
4,891560842,,,170,289
3,875975110,,,98,144
5,874951695,,,175,290
5,891409839,,,176,102
2,888073635,,,58,214
3,879527264,,,17,291
4,892334543,,,19,292
4,887740700,,,23,293
4,887737036,,,23,294
5,891447773,,,100,295
4,891721889,,,90,6
3,875310824,,,110,296
5,879455254,,,128,297
3,891390477,,,104,298
5,884196921,,,154,59
3,891732334,,,177,289
5,877544218,,,178,299
3,892079140,,,19,300
2,888465972,,,167,140
1,892434626,,,25,301
1,891456255,,,100,302
4,891353444,,,38,303
3,892078343,,,19,304
2,876197645,,,147,136
3,882922661,,,123,305
3,888801465,,,26,306
4,890704999,,,58,307
4,882827532,,,47,308
3,890116671,,,179,309
5,882165296,,,117,310
5,891299752,,,180,311
3,880605697,,,3,307
4,875314001,,,75,312
4,883956189,,,98,124
2,880309089,,,127,313
5,879528710,,,129,273
2,886474216,,,67,314
3,880579371,,,181,315
3,875239422,,,144,316
4,879641067,,,45,317
4,888106106,,,169,318
4,882075994,,,30,319
3,889737542,,,182,20
2,875653665,,,65,232
4,878181739,,,70,320
3,875310745,,,110,314
5,888905550,,,68,118
5,878955442,,,103,321
2,876861185,,,28,322
4,882139901,,,58,91
5,888205921,,,52,323
4,875636198,,,111,324
5,879454956,,,126,303
5,886432749,,,97,325
3,881260203,,,183,326
4,878870518,,,103,58
2,874786926,,,153,53
4,879968827,,,91,68
4,889179478,,,184,216
1,878962955,,,35,327
4,875086354,,,18,328
4,878089963,,,82,329
3,884114275,,,41,271
5,883327734,,,60,330
2,878961814,,,35,331
3,887038665,,,20,332
5,875334088,,,42,24
3,880245642,,,81,182
4,880233810,,,81,333
4,880434463,,,174,120
3,875660408,,,65,334
3,882774224,,,58,335
4,878956338,,,103,311
5,875806672,,,11,60
2,881009697,,,185,336
1,885678886,,,46,83
3,891904214,,,72,290
2,879216672,,,186,337
4,879517412,,,138,34
2,891451610,,,100,338
2,881705026,,,102,339
5,878089921,,,82,340
5,881433689,,,187,22
2,884112077,,,41,341
4,882049932,,,188,148
4,891679939,,,189,98
4,891438875,,,132,78
4,891436202,,,165,342
1,878961586,,,35,343
5,893264301,,,63,344
4,887431883,,,118,59
4,879468375,,,15,345
3,879737314,,,22,346
4,879465242,,,159,347
2,877563913,,,70,348
4,892668197,,,140,201
3,888906655,,,68,349
4,890595859,,,190,254
3,879544791,,,15,350
4,884402860,,,191,351
3,880037334,,,53,352
4,881171009,,,6,266
3,891352178,,,38,258
3,886977926,,,192,353
4,888625753,,,193,78
5,891457067,,,100,30
5,891299514,,,180,135
3,884150257,,,136,354
4,875244204,,,194,355
5,880036515,,,53,356
4,885852757,,,51,240
5,880473582,,,32,357
4,893266205,,,63,62
3,877618584,,,22,243
3,886121516,,,93,95
5,884129962,,,12,358
4,879465653,,,159,118
4,889909024,,,162,359
2,875746985,,,27,360
4,882397650,,,58,76
3,884183063,,,5,21
4,889655435,,,195,361
4,879376178,,,10,362
2,884923505,,,43,363
5,880934806,,,130,364
3,875747688,,,27,365
3,891904596,,,72,366
4,875653723,,,65,367
3,879362356,,,73,368
4,879283480,,,143,101
4,879468459,,,15,113
2,882164603,,,117,369
3,880036854,,,53,79
2,889402389,,,196,370
4,880125101,,,185,371
4,888103872,,,14,172
3,889127811,,,145,372
2,891720862,,,90,373
2,881200457,,,197,85
3,874953794,,,116,198
1,879966954,,,91,374
1,891723593,,,90,375
3,885613067,,,198,302
1,883245452,,,199,376
4,886474580,,,67,76
4,879365491,,,182,377
2,879524293,,,129,311
4,881014015,,,200,86
3,889123257,,,145,268
4,889174849,,,37,378
3,874787526,,,37,379
4,892079140,,,19,359
1,878962006,,,35,380
1,874951293,,,175,381
3,888905229,,,68,382
5,886123656,,,93,383
5,877886722,,,39,384
3,891409070,,,176,4
3,874792945,,,37,385
4,887736584,,,23,66
4,875246759,,,194,386
4,883681514,,,201,387
2,876518557,,,110,388
3,880572642,,,181,389
3,884208173,,,85,390
4,880484286,,,202,391
1,878962918,,,35,392
4,881368891,,,141,393
3,892335501,,,19,394
4,891382309,,,80,395
4,889124890,,,145,396
5,879966839,,,91,36
2,887855283,,,203,397
4,880606634,,,3,6
3,891382310,,,80,360
3,886890787,,,34,86
3,886323684,,,8,309
5,874781742,,,20,92
2,874951382,,,175,12
4,888605273,,,204,52
3,891700453,,,205,242
3,886374129,,,206,100
4,882078228,,,30,249
3,880036783,,,53,318
2,891382392,,,80,339
3,887738760,,,23,399
3,888203053,,,52,364
4,891721462,,,90,400
4,875216933,,,116,401
3,891352136,,,115,402
5,892679480,,,119,403
2,884714249,,,95,242
4,879373613,,,10,297
3,874791871,,,37,13
1,878963121,,,35,402
3,880147407,,,207,404
4,882824291,,,47,302
4,889070087,,,208,278
4,891271203,,,209,243
4,879024127,,,59,241
5,887737293,,,23,405
2,884050393,,,210,406
4,891447062,,,100,235
3,877122695,,,143,363
3,881059677,,,70,310
3,891390544,,,104,407
1,891448072,,,100,408
4,882141924,,,58,409
5,880485043,,,202,364
4,891448800,,,100,225
5,889179253,,,184,410
5,888513447,,,211,196
3,892679460,,,119,25
5,879519556,,,138,411
2,885848102,,,83,196
2,881059117,,,70,412
3,882126156,,,166,413
4,877892210,,,39,209
3,878887112,,,2,414
3,889242857,,,133,415
1,884714492,,,95,416
4,875313859,,,75,417
1,891449406,,,100,29
5,883600680,,,9,31
4,879988184,,,64,418
4,884125629,,,5,52
1,881703044,,,212,331
1,879633567,,,213,144
5,875384647,,,214,113
5,879297545,,,215,419
4,891034835,,,216,420
4,884151119,,,136,338
5,877891747,,,39,49
4,888513664,,,211,52
3,891264267,,,217,280
1,884923445,,,43,421
1,883670672,,,58,422
4,874790826,,,37,423
2,880607205,,,3,324
5,893265263,,,63,216
5,883888671,,,218,0
4,879373008,,,10,87
4,874792907,,,37,424
4,891544052,,,140,186
4,876504354,,,219,181
3,878183043,,,70,64
5,891700751,,,205,315
5,883326122,,,60,258
4,892683275,,,119,309
5,881105817,,,55,17
5,875072442,,,118,179
4,882397582,,,58,425
4,877556988,,,220,360
1,879455311,,,120,245
4,883524249,,,221,94
3,891702304,,,205,426
4,880604077,,,3,377
4,878746946,,,222,427
4,891352134,,,38,428
4,882826915,,,47,111
3,882823833,,,47,364
3,880572658,,,24,162
3,892333865,,,19,429
5,884238887,,,33,12
2,880563471,,,181,189
5,880124306,,,185,139
2,891448850,,,100,238
3,876252497,,,116,430
4,886123530,,,93,431
3,875506839,,,121,432
5,881108147,,,55,433
2,884923372,,,43,434
4,879876702,,,54,226
3,877135677,,,161,40
4,882164406,,,117,189
3,875654798,,,65,143
2,878963418,,,35,365
1,878955115,,,103,181
2,876175582,,,65,435
5,881105561,,,56,436
4,884922831,,,43,437
5,878945579,,,223,302
5,875072583,,,224,438
4,880129731,,,114,9
1,878844423,,,111,439
3,890116254,,,179,440
4,889127921,,,145,332
4,888105940,,,169,276
5,891383866,,,80,441
4,879434819,,,225,442
2,875635723,,,111,443
5,878887983,,,2,444
4,884365485,,,226,50
5,879362183,,,73,408
4,874792547,,,37,317
5,878183043,,,70,321
4,880035887,,,53,445
4,878192311,,,22,260
5,889751711,,,118,199
3,887741461,,,23,446
4,879525778,,,227,166
3,878183512,,,70,447
4,878962623,,,35,403
5,884129542,,,12,229
4,892336358,,,19,448
4,880606243,,,3,449
5,891384789,,,80,86
5,883108324,,,228,166
4,891298336,,,180,102
4,891732335,,,177,144
4,892864663,,,75,450
4,888550774,,,229,420
2,886892127,,,206,451
4,888065432,,,105,1
5,877531406,,,11,221
3,888284313,,,230,40
4,878887227,,,2,328
4,892078890,,,19,200
3,891548959,,,62,98
3,879456204,,,120,86
4,876514002,,,110,452
3,891722678,,,90,453
4,878945840,,,223,136
5,891352010,,,38,454
2,875744501,,,110,338
5,877717956,,,131,399
3,889402298,,,196,455
4,880474293,,,32,456
4,875640800,,,65,58
5,889179032,,,184,457
5,892679308,,,119,458
4,884534968,,,231,29
3,891227851,,,19,188
2,891702486,,,205,69
5,887738760,,,23,359
5,874787441,,,37,239
3,881368302,,,141,459
4,879270511,,,16,460
3,880838306,,,102,433
2,879790874,,,96,415
3,886013700,,,41,130
2,878962623,,,35,461
4,879518319,,,138,435
4,891299387,,,180,201
4,879518279,,,138,462
4,884112800,,,41,463
3,888705966,,,232,464
5,880557539,,,233,196
2,880134532,,,151,437
3,888906070,,,68,57
3,878768882,,,95,278
5,874786488,,,37,52
5,882397833,,,58,306
3,889069782,,,208,147
4,880308256,,,127,465
5,893264466,,,63,59
4,878183684,,,70,37
5,891458193,,,234,466
3,878970681,,,71,403
3,887855087,,,203,95
1,878962675,,,35,344
4,892838865,,,126,328
4,884029430,,,98,467
1,882142057,,,58,468
2,891628883,,,7,339
3,881108548,,,55,469
4,884753202,,,157,81
5,874835165,,,18,470
3,875742822,,,110,106
3,879792220,,,96,471
3,892334680,,,19,405
3,882820803,,,235,117
5,890116575,,,179,379
3,880133116,,,151,472
4,888185947,,,236,436
5,888550130,,,122,473
5,884287927,,,86,445
4,880915258,,,237,60
3,884584426,,,238,117
4,889655162,,,195,474
3,888803537,,,26,423
3,884752562,,,157,161
5,891383319,,,80,475
5,879023663,,,1,476
5,878347915,,,92,465
5,875385198,,,214,477
5,891351624,,,38,436
2,888068651,,,105,478
1,879374969,,,10,208
4,881106072,,,55,196
4,882827834,,,47,479
2,879454782,,,102,3
5,884732407,,,157,5
2,892243079,,,88,410
4,892911290,,,119,336
1,891409564,,,176,187
4,878141681,,,11,480
3,891382121,,,80,157
1,878962349,,,35,481
4,879517062,,,138,482
4,888082495,,,14,191
4,879454977,,,128,111
3,875246662,,,194,483
1,883601089,,,113,484
5,877124871,,,121,200
3,892079237,,,19,485
5,891351653,,,38,105
5,879875774,,,54,231
1,877835102,,,239,486
5,883613334,,,92,458
4,876504442,,,219,487
3,879521474,,,17,161
3,891722933,,,90,296
4,892738277,,,21,488
4,879879720,,,240,49
5,880484286,,,202,40
1,878962675,,,35,489
4,880928519,,,130,1
4,891384357,,,80,408
2,878962997,,,35,490
4,877531537,,,11,240
4,892242403,,,137,491
2,884365357,,,226,492
5,875640679,,,65,403
1,874951798,,,175,493
1,880602264,,,3,368
4,878962919,,,35,136
4,879216529,,,186,494
2,880916070,,,237,426
5,878348289,,,92,154
4,880606043,,,3,256
4,878542441,,,118,6
5,876954456,,,158,86
2,889502756,,,22,16
3,891723883,,,90,495
4,877533058,,,11,207
5,889181247,,,184,130
5,880245145,,,81,399
3,886472369,,,67,403
2,879376483,,,10,437
4,882826982,,,47,114
4,879522819,,,17,94
3,875745160,,,110,134
5,875072674,,,224,56
4,874786366,,,37,95
4,880135069,,,151,183
3,881681663,,,121,302
1,891170745,,,124,170
4,886323937,,,8,496
3,879439078,,,241,497
4,889739212,,,182,498
3,891560753,,,170,261
5,891353011,,,38,283
5,888204997,,,52,499
5,882027109,,,166,139
3,877888944,,,39,500
4,874951382,,,175,501
4,884304328,,,88,502
3,879549996,,,17,503
5,891353543,,,38,113
5,875076827,,,146,387
5,877557028,,,220,98
4,879196354,,,24,504
5,877720733,,,131,34
4,888206809,,,52,144
3,884365075,,,226,496
4,881105516,,,56,505
4,883955224,,,98,506
4,891271545,,,209,357
5,889655619,,,195,423
5,892836309,,,126,482
3,885329671,,,40,51
5,879468547,,,15,456
3,886474396,,,67,283
1,883217030,,,242,507
2,888442275,,,167,404
5,891383912,,,80,508
4,883601713,,,9,509
1,875297433,,,75,510
4,875807004,,,11,153
3,878183565,,,70,394
5,875239383,,,144,379
3,881108873,,,55,84
4,875801778,,,116,162
3,886472466,,,67,240
1,880563641,,,181,355
2,880485726,,,202,74
3,880601905,,,3,511
2,883600406,,,9,404
4,882157285,,,135,175
3,882164727,,,117,154
1,888801316,,,26,58
4,888465201,,,167,512
5,874951695,,,175,513
4,891680028,,,189,404
5,880129628,,,114,180
4,885852817,,,51,12
3,886989501,,,87,192
5,876955868,,,158,31
5,876974133,,,107,77
4,880307940,,,127,244
2,883268278,,,9,157
5,879459859,,,243,166
4,879968029,,,91,111
4,886323525,,,8,67
2,889912691,,,162,514
5,877532470,,,11,288
3,888465209,,,75,515
5,882165103,,,117,9
5,875245462,,,194,170
3,879013617,,,244,48
2,891042938,,,245,516
3,891905896,,,72,253
5,884114471,,,41,506
5,878746685,,,222,52
3,887854726,,,203,117
2,879669401,,,57,96
4,888104122,,,169,364
1,878963275,,,35,165
4,880578814,,,181,476
3,879455021,,,102,517
3,878955973,,,103,220
1,878184290,,,70,123
3,891550649,,,62,229
4,891435704,,,165,518
3,877488366,,,149,96
5,886432989,,,97,519
3,880314383,,,147,307
1,876974198,,,107,364
4,876513830,,,110,520
4,876858346,,,28,299
4,878019342,,,239,141
4,888082468,,,14,185
1,875636493,,,111,521
5,885678724,,,46,87
5,888552084,,,229,522
4,881104148,,,56,502
4,880037203,,,53,201
3,882813248,,,102,182
5,880307072,,,127,151
2,886443708,,,65,523
3,891351772,,,38,524
2,879876813,,,54,205
4,875334340,,,42,525
2,878542201,,,118,526
2,892079538,,,19,440
5,878184113,,,70,527
5,875322758,,,246,239
3,891354639,,,38,197
3,878769410,,,95,216
3,891170824,,,124,200
4,881251863,,,0,528
4,892683275,,,119,529
3,876311344,,,95,530
2,891353357,,,38,531
4,882164644,,,117,532
4,883889102,,,218,216
5,875296891,,,75,392
3,887738151,,,23,533
5,877722736,,,131,389
3,877128388,,,178,179
4,880434940,,,174,534
5,875271896,,,76,216
4,886372527,,,206,346
3,883450643,,,99,364
3,878347818,,,92,535
3,885272654,,,247,432
4,891015319,,,248,140
4,877019411,,,125,24
4,891409070,,,176,184
5,874951695,,,175,150
3,875298314,,,75,536
5,889181015,,,184,537
5,883526288,,,221,487
4,875239125,,,144,217
4,879467361,,,15,208
1,879023607,,,1,305
3,888625754,,,193,292
2,888465739,,,167,131
3,885870665,,,90,166
5,889178833,,,184,34
5,891409839,,,176,538
4,891700426,,,205,24
3,874965739,,,118,140
1,888103729,,,14,520
1,879543831,,,15,539
4,883327734,,,60,540
4,884204501,,,85,157
5,889178887,,,184,541
3,883601277,,,9,191
4,876374419,,,139,542
4,882995615,,,102,401
3,886988574,,,87,543
3,889908462,,,162,295
1,885678436,,,46,376
2,882398763,,,58,544
4,884112201,,,41,81
3,891544465,,,140,546
4,884197264,,,154,182
3,878182589,,,70,547
4,875314144,,,75,548
2,889070109,,,208,356
3,879828720,,,102,479
3,889178762,,,184,29
4,882141727,,,58,549
3,879527421,,,17,172
5,883108476,,,228,550
3,880572950,,,181,185
4,880484523,,,202,161
2,888204466,,,52,110
3,891014373,,,248,186
3,884151344,,,136,551
5,879375169,,,10,356
3,884207833,,,85,29
4,879217509,,,186,552
5,886514261,,,97,465
5,891383241,,,80,297
3,880396702,,,116,553
2,891375260,,,142,554
5,879297965,,,215,50
3,875154718,,,147,544
5,884364502,,,226,31
4,883295500,,,239,261
4,876251160,,,116,555
1,891456350,,,100,350
5,877532965,,,11,556
3,891354217,,,38,212
5,892679439,,,119,12
5,887730676,,,13,247
5,889180446,,,184,502
4,884403531,,,191,547
2,875239691,,,144,556
3,879572284,,,45,557
2,891723706,,,90,558
4,883452307,,,99,403
4,880314031,,,147,6
3,879858003,,,78,559
4,875086354,,,18,560
1,892836623,,,126,92
4,884068521,,,136,417
4,884963365,,,226,502
4,882076146,,,30,561
5,880149074,,,207,97
4,880605665,,,3,161
2,875154535,,,147,194
4,879443288,,,249,151
2,884206513,,,85,23
4,880608037,,,3,193
4,891371676,,,115,552
3,879542688,,,129,432
1,890286933,,,250,99
5,875323003,,,246,254
3,885849419,,,83,203
3,879283385,,,143,562
3,877819265,,,133,563
2,892335042,,,19,46
3,885852301,,,51,232
3,888904653,,,68,148
3,884111312,,,41,50
1,884050661,,,210,413
5,882140354,,,58,52
2,877125350,,,121,208
5,888552084,,,229,357
4,891016220,,,248,476
4,888104191,,,169,552
4,875074329,,,224,154
4,874786419,,,37,497
1,882182634,,,76,564
4,880037418,,,53,29
4,887665549,,,127,114
3,878963086,,,35,565
4,880581344,,,181,293
3,876198301,,,121,566
4,883526268,,,221,166
5,890881557,,,137,567
2,883512658,,,251,568
5,883698495,,,61,156
5,880484370,,,202,569
4,886047442,,,252,570
4,891628501,,,7,320
4,885328991,,,40,491
4,881452685,,,253,62
3,891388286,,,104,571
2,879374640,,,10,9
4,875086920,,,18,544
4,883452711,,,99,572
2,888907527,,,68,573
3,875991047,,,121,390
4,879520813,,,17,359
3,880578711,,,181,320
4,879297442,,,215,302
5,874954260,,,144,89
1,878961749,,,35,213
4,879633745,,,213,177
4,891904300,,,72,284
4,887737647,,,23,574
4,889126943,,,145,575
3,875239018,,,144,29
4,879877008,,,54,576
2,878091682,,,82,247
5,879362124,,,73,357
4,891719774,,,1,577
4,891699426,,,254,438
3,891438351,,,132,578
1,875721432,,,111,579
3,875086534,,,18,414
5,877107640,,,255,189
2,875272833,,,76,580
5,891351685,,,38,535
5,874792907,,,37,135
5,880307751,,,127,347
3,888803537,,,26,581
1,881371140,,,256,101
3,879371909,,,10,1
3,888065577,,,105,582
3,875742647,,,110,153
2,877822854,,,121,197
5,891015049,,,248,583
3,877532173,,,11,469
5,875296435,,,75,367
5,889174904,,,37,5
4,879373821,,,10,574
1,886475980,,,67,61
4,880308690,,,127,320
5,875747319,,,27,49
5,877719333,,,131,185
2,875239914,,,144,504
5,891383866,,,80,584
2,879452769,,,102,86
4,881106711,,,55,31
4,879484981,,,15,528
5,878944679,,,223,357
3,888442436,,,167,585
4,885873006,,,90,586
4,889908539,,,162,31
3,888907527,,,68,587
4,884534968,,,231,505
3,880130764,,,114,588
1,889070011,,,208,589
4,884127082,,,12,335
1,884140751,,,41,577
5,884196640,,,154,12
3,892133739,,,38,264
4,881251728,,,0,377
3,882145465,,,166,66
4,880036747,,,53,53
4,882152471,,,117,531
4,879967225,,,91,356
3,879524564,,,129,590
3,891351287,,,38,199
5,877533224,,,11,591
4,875537441,,,108,176
4,887736743,,,23,592
2,891625949,,,245,564
1,878768741,,,95,131
4,887739257,,,23,314
1,888203658,,,52,181
3,889739539,,,182,593
2,885557506,,,76,131
4,881198966,,,257,153
4,874950889,,,175,497
4,890595313,,,190,491
3,878104594,,,121,203
3,884208173,,,85,121
3,881197771,,,257,280
4,887730589,,,13,423
1,878962392,,,35,133
2,880134296,,,151,444
3,888407741,,,258,594
2,884050309,,,210,77
4,883782854,,,259,595
2,891549841,,,62,596
4,874954497,,,144,86
4,877934828,,,37,313
4,877877649,,,22,597
